target,top_score,is_solved,number_of_solved_routes,is_solved_01
c1ccc2cc(-[n+]3cccc(C4COCC4n4cnc5cncnc54)c3)ccc2c1,0.762371294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4N4CCNCC4)c3)ccc2c1,0.762371294,FALSE,0,0
O=P(O)(O)C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.511552929,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4C4CC4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4N4CCCC4)c3)ccc2c1,0.725947071,FALSE,0,0
NS(=O)(=O)C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4ncnc5[nH]cnc45)c3)ccc2c1,0.714871294,FALSE,0,0
FC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.658333333,FALSE,0,0
CN(C)C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.718460146,FALSE,0,0
ClC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
NC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.805113738,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4cc[nH]c4)c3)ccc2c1,0.658333333,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4C4CCCCC4)c3)ccc2c1,0.658333333,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4N4CCOCC4)c3)ccc2c1,0.725947071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4cc[nH]n4)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4C4CCNC4)c3)ccc2c1,0.725947071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4ccn[nH]4)c3)ccc2c1,0.725947071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4C4CCCN4)c3)ccc2c1,0.82024586,FALSE,0,0
c1csc(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c1,0.646780404,FALSE,0,0
SC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.658333333,FALSE,0,0
IC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4cncnc4)c3)ccc2c1,0.658333333,FALSE,0,0
c1cc[n+](C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)cc1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4ccncn4)c3)ccc2c1,0.646780404,FALSE,0,0
BrC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4C4CCCOC4)c3)ccc2c1,0.511552929,FALSE,0,0
c1cnc(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)nc1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4C4CCCCO4)c3)ccc2c1,0.646780404,FALSE,0,0
C1=CNC=C(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)C1,0.714871294,FALSE,0,0
CC=CC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.669886262,FALSE,0,0
O=S(=O)(O)C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
[NH3+]CC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
N=CC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
CC(C)=CC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
O=C([O-])C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.635704627,FALSE,0,0
O=S(=O)([O-])C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
O=[PH]([O-])C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
O=P([O-])(O)C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.669886262,FALSE,0,0
CC(=O)NCC=C(C)CNC1CCCC1,0.994039854,TRUE,10,1
c1ccc2cc(-[n+]3cccc(C4COCC4[NH+]4CCOCC4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)cc1,0.714871294,FALSE,0,0
O=c1nc2[nH]c3ccc(C4COCC4c4ccc[n+](-c5ccc6ccccc6c5)c4)cc3nc-2c(=O)[nH]1,0.718460146,FALSE,0,0
O=c1nc2[nH]c3cc(C4COCC4c4ccc[n+](-c5ccc6ccccc6c5)c4)ccc3nc-2c(=O)[nH]1,0.718460146,FALSE,0,0
C[SH+]C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
C=C(C)C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.635704627,FALSE,0,0
O=c1ncccn1C1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
SCC1COCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5ccncc5)C4)c3)ccc2c1,0.714871294,FALSE,0,0
CNC(=O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.718460146,FALSE,0,0
O=CNCC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
COC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.519039854,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(N5CCCCC5)C4)c3)ccc2c1,0.669886262,FALSE,0,0
CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
C1=CN(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)C=CC1,0.639293479,FALSE,0,0
O=c1[nH]cc(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c(=O)[nH]1,0.718460146,FALSE,0,0
O=c1ccn(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c(=O)[nH]1,0.762371294,FALSE,0,0
C1=C(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)CCCC1,0.714871294,FALSE,0,0
O=c1nc(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)cc[nH]1,0.714871294,FALSE,0,0
O=c1[nH]c(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)nc2c1NCCN2,0.718460146,FALSE,0,0
C1=CC(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)CCC1,0.714871294,FALSE,0,0
O=c1nc2n(C3COCC3c3ccc[n+](-c4ccc5ccccc5c4)c3)c3ccccc3nc-2c(=O)[nH]1,0.765960146,FALSE,0,0
C1=CCC(C2COCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)CC1,0.639293479,FALSE,0,0
O=c1[nH]cnc2c1NC(C1COCC1c1ccc[n+](-c3ccc4ccccc4c3)c1)CN2,0.718460146,FALSE,0,0
O=CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
OCC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.79403796,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCNCC5)C4)c3)ccc2c1,0.718460146,FALSE,0,0
OC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.575960146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCNC5)C4)c3)ccc2c1,0.718460146,FALSE,0,0
c1cncc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)c1,0.718460146,FALSE,0,0
c1ccc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)nc1,0.639293479,FALSE,0,0
O=c1[nH]cnc2c1ncn2C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.773447071,FALSE,0,0
O=CNC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.635704627,FALSE,0,0
O=P(O)(O)c1cnc(C2CCOC2)nc1-c1ccn[nH]1,0.718460146,FALSE,0,0
CNC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.658333333,FALSE,0,0
NC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.749052929,FALSE,0,0
ClC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCOC5)C4)c3)ccc2c1,0.5,FALSE,0,0
CC(=O)NCC=C(C)CNc1ccc2nc3c(=O)[nH]c(=O)nc-3[nH]c2c1,0.955960146,TRUE,5,1
O=[SH](=O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(N5CCCC5)C4)c3)ccc2c1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(n5cccn5)C4)c3)ccc2c1,0.639293479,FALSE,0,0
CC(=O)NCC=C(C)CNC1CCCCC1,0.994039854,TRUE,13,1
SC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.658333333,FALSE,0,0
IC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
CN(C)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
O=P(O)(O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.635704627,FALSE,0,0
BrC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
c1cnc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)nc1,0.658333333,FALSE,0,0
CN(C)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
O=[PH](O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.511552929,FALSE,0,0
CC(=O)NCC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.718460146,FALSE,0,0
FC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
CC(C)(C)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(N5CCNCC5)C4)c3)ccc2c1,0.762371294,FALSE,0,0
O=[N+]([O-])C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(n5cnc6cncnc65)C4)c3)ccc2c1,0.646780404,FALSE,0,0
O=c1[nH]cnc2c1ncn2C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.765960146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5cscn5)C4)c3)ccc2c1,0.646780404,FALSE,0,0
O=C(NO)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
NCC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.749052929,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5cccc6ccccc56)C4)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(C3CC(c4ccc[n+](-c5ccc6ccccc6c5)c4)CO3)ccc2c1,0.639293479,FALSE,0,0
CC(C)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
FC(F)(F)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.765960146,FALSE,0,0
N=C(N)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.718460146,FALSE,0,0
O=C(O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5cc[nH]c5)C4)c3)ccc2c1,0.658333333,FALSE,0,0
NC(=O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
N=CCCN1C=CCC(C2CNCCC2C2CCNC2)=C1,0.725947071,FALSE,0,0
O=CNC1CCN(c2ccccn2)C1n1c2nc(=O)[nH]c(=O)c-2nc2cc(C3CC3)ccc21,0.79403796,FALSE,0,0
O=CC1CCC([NH+]2CCOCC2)N1C1CCCN(N2CCOCC2)C1,0.714871294,FALSE,0,0
CC(O)c1cc2nc3c(=O)[nH]c(=O)nc-3n(-c3nc4c(c(=O)[nH]3)NCCN4)c2cc1C1=CN(C(C)(C)C)C=CC1,0.639293479,FALSE,0,0
[NH3+]CC1CC(C2CCCN2)OC1(C1=CNC=CC1)c1ccccc1,0.773447071,FALSE,0,0
CC=CC1CCC(C2=CN(C3CNc4nc(CS)[nH]c(=O)c4N3)C=CC2)O1,0.762371294,FALSE,0,0
O=P([O-])(O)C1C=C(C2OC(CO)CCC2c2ccccc2)CCC1,0.718460146,FALSE,0,0
CC(=CC1CCCC(S(=O)(=O)O)O1)c1cc2nc3c(=O)[nH]c(=O)nc-3[nH]c2cc1C1CCCCO1,0.646780404,FALSE,0,0
CN(C)NC(=O)N1CCC(NC(=O)N2C=CCC=C2)CC1,0.986552929,TRUE,53,1
O=c1nc2[nH]c3cc(N4CCC(N5CCC(c6cc[nH]c6)CC5)CC4)c(-n4cnc5c(=O)[nH]cnc54)cc3nc-2c(=O)[nH]1,0.765960146,FALSE,0,0
O=C(NS)c1ccc(COO)s1,0.04910069,FALSE,0,0
O=C(Nc1ncnc2c1ncn2-c1cccc2ccccc12)C(=O)NC1CCOC1,0.82024586,FALSE,0,0
O=C(O)N1CCN(c2ccn(C3CCN(F)C3)c(=O)n2)CC1,0.725947071,FALSE,0,0
Ic1ccc(-c2c[nH]nc2-c2cccc(-c3ccccn3)n2)s1,0.844697071,FALSE,0,0
O=[N+]([O-])c1ncc(N2CCCCC2)c([SH](=O)=O)c1-c1ccc[nH]1,0.827732785,FALSE,0,0
O=c1[nH]cnc2c1ncn2-c1cc(-c2nc(-c3ncnc4c3ncn4S(=O)(=O)O)cs2)[nH]n1,0.718460146,FALSE,0,0
CC(=O)Nc1cc(C2=CCCCC2)cc(-c2cnc(O)nc2)c1,0.975,TRUE,66,1
O=C(Nc1ccnc([N+](=O)[O-])n1)n1cnc2c(=O)[nH]c(-n3cnc4cncnc43)nc21,0.7375,FALSE,0,0
CC(=COCn1cccnc1=O)c1ccc(-c2c[nH]c3ccccc23)nc1,0.82024586,FALSE,0,0
O=[N+]([O-])c1cnn(-c2ncnc3c2ncn3S(=O)(=O)O)c1F,0.765960146,FALSE,0,0
CC(C)(O)C=Cc1nn(C2CCNCC2)cc1C[NH3+],0.773447071,FALSE,0,0
NS(=O)(=O)c1cc(-c2ccc(-c3cc[nH]n3)s2)nc(P(=O)(O)O)n1,0.833621294,FALSE,0,0
CC(=O)NCc1cc(-n2cc(C3OCCCC3N(C)C)cn2)[nH]n1,0.797626813,FALSE,0,0
O=c1[nH]c(-c2cn(N3C=CCC=C3)nc2Cl)nc2c1NC(S)CN2,0.718460146,FALSE,0,0
N#CCNC(=O)OC(n1cccn1)S(=O)(=O)[O-],0.749052929,FALSE,0,0
N=Cc1csc(-n2ccc(C3CCN(c4ccc5ccccc5c4)C3)nc2=O)n1,0.816657008,FALSE,0,0
CC(=CC(=O)NC(c1ccc[nH]1)C1CC1)c1c[nH]c(=O)[nH]c1=O,0.762371294,FALSE,0,0
CC(C)(C)C1CNc2nc(-n3cnc4c(CCc5ccncn5)ncnc43)[nH]c(=O)c2N1,0.79403796,FALSE,0,0
On1cc(-n2cnc3c(-[n+]4cccc(C(F)(F)F)c4)ncnc32)cn1,0.762371294,FALSE,0,0
Cn1cnc2c(=O)[nH]c(C(NC=O)c3ccc(-c4ccc[nH]4)s3)nc21,0.714871294,FALSE,0,0
CC(=O)NCc1nc(C2=CCCCC2)cc(-c2cc[nH]c2)c1C[NH3+],0.79403796,FALSE,0,0
CC(C)(C)CNC(=O)C1CCC(n2cnc3cncnc32)N1C(=O)NO,0.762371294,FALSE,0,0
C=C(C)NCC(NC(=O)C(=O)[O-])C1CC1,0.595,FALSE,0,0
CC(C)=Cc1nc(I)c(-n2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)cc1-c1c[nH]c2ccccc12,0.850404591,FALSE,0,0
CC(=O)NN1CCC(N2CCN(n3ccc(C[NH3+])nc3=O)CC2)CC1,0.714871294,FALSE,0,0
CCc1c(C(C)(C)C)n[nH]c1C1CCN(C(=O)[O-])C1,0.765960146,FALSE,0,0
CC(C)(O)c1cc2c(cc1C(=O)NC=O)nc1c(=O)[nH]c(=O)nc-1n2C(F)(F)F,0.725947071,FALSE,0,0
O=c1[nH]cnc2c1NC(c1c(-c3ccc(Cl)s3)ncnc1C(F)(F)F)CN2,0.7375,FALSE,0,0
Cc1cnn(C=CCO)c1C(C)O,0.658333333,FALSE,0,0
O=c1[nH]cc(-c2nc3c(c(=O)[nH]2)NC(N2CCC(c4cnn(C5=CCCCC5)c4)CC2)CN3)c(=O)[nH]1,0.827732785,FALSE,0,0
CC(C)(O)CNC1CCC(S)CC1C1=CNC=CC1,0.762371294,FALSE,0,0
Nc1cc2nc3c(=O)[nH]c(=O)nc-3n(C3CC(C4CCCCO4)CN3)c2cc1N1CCNCC1,0.765960146,FALSE,0,0
c1csc(C2CCC(CCc3ccc(-c4cc[nH]c4)s3)N2)n1,0.827732785,FALSE,0,0
CC(O)c1cc(C2CCOCC2c2nc3[nH]cnc3c(=O)[nH]2)c(-n2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)cn1,0.714871294,FALSE,0,0
CNC1CCN(N2CCN(C3CCOCC3C3CCCC3)CC2)CC1,0.669886262,FALSE,0,0
CC(=CO)COC1CNc2nc(C(=O)O)[nH]c(=O)c2N1,0.714871294,FALSE,0,0
CC(C)N1CCC(c2ccc[n+](-c3n[nH]cc3-c3c[nH]c(=O)[nH]c3=O)c2)CC1,0.79403796,FALSE,0,0
N=C(N)C1CCCC(N2CCNCC2)C1n1c2nc(=O)[nH]c(=O)c-2nc2cc(-c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)ccc21,0.718460146,FALSE,0,0
CC=CC1(P(=O)(O)O)OC(S)CC1C1C=CCCC1,0.519039854,FALSE,0,0
CN(n1cnc2c(C3CCC(c4cccc5ccccc45)N3)ncnc21)C(C)(C)C,0.773447071,FALSE,0,0
C1=CNC=C(C2CN(c3ccc(-c4cscn4)s3)CCC2c2ccc3ccccc3c2)C1,0.837210146,FALSE,0,0
COc1cnc(-c2nc3c(c(=O)[nH]2)NCCN3)c(-c2cc(-c3cc[nH]c3)[nH]n2)c1,0.765960146,FALSE,0,0
O=c1nc2n(-[n+]3ccccc3)c3cc(C4C=C(N5CCNCC5)CCC4)c(C4CC4)cc3nc-2c(=O)[nH]1,0.79403796,FALSE,0,0
O=c1nc2n(N3CCC(C4COCC(c5cc[nH]c5)C4c4c[nH]c5ccccc45)CC3)c3ccccc3nc-2c(=O)[nH]1,0.511552929,FALSE,0,0
CC(C)=Cc1cc2nc3c(=O)[nH]c(=O)nc-3[nH]c2cc1-n1cnc2c(-c3[nH]ncc3C3=CCCCC3)ncnc21,0.827732785,FALSE,0,0
NCc1cnc(-c2ccc(C3CNc4nc(C[NH3+])[nH]c(=O)c4N3)nc2)nc1,0.837210146,FALSE,0,0
O=C(O)C1C(c2cncnc2[PH](=O)[O-])CCCC1C1CCCOC1,0.646780404,FALSE,0,0
O=c1[nH]c(C2COCC(c3csc(-c4cc[nH]c4)n3)C2c2nc3[nH]cnc3c(=O)[nH]2)nc2c1NCCN2,0.765960146,FALSE,0,0
C=C(C)c1nccc(C2CN(c3cccs3)CCC2C(C)O)n1,0.725947071,FALSE,0,0
O=P(O)(O)c1ccnc(CCC2CCC(c3cccc4ccccc34)CC2)c1,0.833621294,FALSE,0,0
CNc1cc2c(cc1S)nc1c(=O)[nH]c(=O)nc-1n2-n1ccc(-n2ccc(=O)[nH]c2=O)nc1=O,0.765960146,FALSE,0,0
CC1CCN(n2cnc3c(=O)[nH]c(-c4nc5c(ncn5C5CC=CCC5)c(=O)[nH]4)nc32)CC1,0.714871294,FALSE,0,0
C[SH+]c1ccc2nc3c(=O)[nH]c(=O)nc-3n(C(=O)NC(C=C(C)C)NC(C)=O)c2c1,0.725947071,FALSE,0,0
O=C([O-])c1cc(P(=O)([O-])O)nn1C1CNc2nc(C3=CNC=CC3)[nH]c(=O)c2N1,0.718460146,FALSE,0,0
O=C(NCCn1cnc2cncnc21)C1=CN(O)C=CC1,0.79403796,FALSE,0,0
CC(C)(C)CN(C[NH3+])c1ncncc1-c1ccc2ccccc2c1,0.85625,FALSE,0,0
O=c1nc2n(-c3ccnc(-c4cnn(-c5c[nH]c(=O)[nH]c5=O)c4)n3)c3ccc([NH+]4CCOCC4)cc3nc-2c(=O)[nH]1,0.866007657,FALSE,0,0
N=C(N)C1=CN(N2C=CCC(CNC(=O)c3cncnc3)=C2)C=CC1,0.725947071,FALSE,0,0
CNn1cc(-c2cc(-[n+]3ccccc3)cnc2S)c(=O)[nH]c1=O,0.773447071,FALSE,0,0
CC(=CN1CCN(C2=CNC=CC2)CC1)CNC(=O)C1CCOCC1,0.816657008,FALSE,0,0
CC(C)(O)n1c2nc(=O)[nH]c(=O)c-2nc2cc(-c3nccc(N4C=CCC=C4)n3)c(CS)cc21,0.725947071,FALSE,0,0
SCc1ccc[n+](C2CCN(N3C=CCC(I)=C3)CC2)c1,0.765960146,FALSE,0,0
c1ccc2c(-c3cc(-c4ncc(-c5cc(C6CCCNC6)ccn5)cn4)n[nH]3)cccc2c1,0.873204627,FALSE,0,0
O=CC(=O)NC(c1cccnc1)c1nc2c(ncn2O)c(=O)[nH]1,0.773447071,FALSE,0,0
CC(C)(O)C1CCN(c2ccn(-c3c[nH]c(=O)[nH]c3=O)n2)C1N,0.79403796,FALSE,0,0
C=C(C)C1COCC1NC(=O)CCC[NH3+],0.669886262,FALSE,0,0
NC(=O)c1c[nH]nc1-c1ccn(NC(=O)F)c(=O)n1,0.714871294,FALSE,0,0
CCc1cc([NH+]2CCOCC2)c(I)cc1-c1ccc[nH]1,0.773447071,FALSE,0,0
O=c1nc2n(-n3cnc4c(=O)[nH]cnc43)c3ccc(NCC4CCCC(S(=O)(=O)O)O4)cc3nc-2c(=O)[nH]1,0.519039854,FALSE,0,0
O=P([O-])(O)N1CCCC1C1CCOC(N2C=CCC(c3ccc4ccccc4c3)=C2)C1,0.639293479,FALSE,0,0
O=CC1CCCN1OCCNC(F)(F)F,0.725947071,FALSE,0,0
O=C(NCc1ccc2ccccc2c1)c1cc(-c2c[nH]c3ccccc23)nc(-n2cnc3cncnc32)c1,0.762371294,FALSE,0,0
O=c1[nH]c(P(=O)(O)O)nc2c1ncn2C1COC(c2c[nH]c3ccccc23)(C2C=CCCC2)C1,0.658333333,FALSE,0,0
CNC(=O)c1c(-n2cnc3cncnc32)c(-c2ccncn2)nn1[PH](=O)O,0.765960146,FALSE,0,0
O=c1nc2[nH]c3cc(N(O)CBr)c(-c4cncnc4)cc3nc-2c(=O)[nH]1,0.816657008,FALSE,0,0
NS(=O)(=O)C1OC(CNC(=O)C(=O)[O-])CCC1N1CCCC1,0.718460146,FALSE,0,0
CC(C)=CCCc1ccc(C2CCOC2)nc1C1CCNCC1,0.837210146,FALSE,0,0
O=c1[nH]cnc2c1ncn2-c1nc2c(ncn2C2CCN(C3CCCC3)C2C2CC2)c(=O)[nH]1,0.749052929,FALSE,0,0
CC(=O)Nc1cnc(P(=O)([O-])O)c(-c2nc3c(c(=O)[nH]2)NC(C2CCCCC2)CN3)c1,0.669886262,FALSE,0,0
N=C(N)C1CC(C2CCCOC2)C(c2cnn(-c3ccccn3)c2)O1,0.762371294,FALSE,0,0
C=CCNN1CCC(C2CCCCO2)C(C(C)(C)C)C1,0.639293479,FALSE,0,0
CN(C)C1COC(C=Cc2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)C(C=O)C1,0.677373187,FALSE,0,0
C=C(C)C1C(c2cccs2)CCOC1c1ccncc1S,0.658333333,FALSE,0,0
C=Cc1nc2c(c(=O)[nH]1)NC(C1CCCC(C=CC=C(C)C)O1)CN2,0.714871294,FALSE,0,0
CC=Cc1cc2c(cc1CN)nc1c(=O)[nH]c(=O)nc-1n2-n1nccc1-c1cccc2ccccc12,0.765960146,FALSE,0,0
O=C(NO)C1NC(N2CCCC2c2ccc[nH]2)CC1c1nccs1,0.669886262,FALSE,0,0
C=C(C)n1cc(CN[PH](=O)O)c(-c2ccn[nH]2)n1,0.805113738,FALSE,0,0
O=c1nc2n(-n3cnc4cncnc43)c3cc(CS)c(C4CCN(C5CNc6nc[nH]c(=O)c6N5)C4)cc3nc-2c(=O)[nH]1,0.714871294,FALSE,0,0
O=CNc1nc2c(c(=O)[nH]1)NC(c1nc3c(c(=O)[nH]1)NC(c1nc4c(c(=O)[nH]1)NC([N+](=O)[O-])CN4)CN3)CN2,0.79403796,FALSE,0,0
C=C(C)c1ccnc(C2CNc3nc(-c4nc5c(c(=O)[nH]4)NC(c4ccc[nH+]c4)CN5)[nH]c(=O)c3N2)n1,0.79403796,FALSE,0,0
CN(C)C1COC(C(=O)[O-])C(c2cccc3ccccc23)C1C(N)=O,0.725947071,FALSE,0,0
O=c1[nH]c(-c2ccc(C3C=CCCC3)s2)nc2c1NC(C1COCC1C1CCCCO1)CN2,0.857371294,FALSE,0,0
CC(=O)NCC1COC(n2ccc(CO)nc2=O)C1c1cccnc1,0.765960146,FALSE,0,0
N=C(N)c1cnc(C2CNCCC2c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)nc1-c1ccc[nH+]c1,0.714871294,FALSE,0,0
O=[SH](=O)C1=CN(C2CC(c3ncccn3)C([n+]3ccccc3)CO2)C=CC1,0.639293479,FALSE,0,0
c1c[nH+]cc(C2OC(c3cccc(N4CCCCC4)c3)CC2c2ccc3ccccc3c2)c1,0.677373187,FALSE,0,0
O=S(=O)([O-])C1NCCC1C1OCCC(c2ncccn2)C1n1cnc2cncnc21,0.765960146,FALSE,0,0
O=CNCC1CC(c2ccc(F)s2)NC1c1c[nH]c(=O)[nH]c1=O,0.635704627,FALSE,0,0
CC(C)(C)c1ccncc1C1CC(c2cc[nH]n2)CC([NH+]2CCOCC2)C1,0.765960146,FALSE,0,0
C=C(C)C1CC(n2cccn2)C(N2CCCCC2)CC1c1ccc[nH]1,0.718460146,FALSE,0,0
CC(C)c1nc(C2CCC(n3cnc4c(=O)[nH]cnc43)C(C3CCCNC3)O2)cs1,0.805113738,FALSE,0,0
CNC(=O)C1CCOC1c1ccc2nc3c(=O)[nH]c(=O)nc-3n(-c3csc(S)n3)c2c1,0.749052929,FALSE,0,0
O=c1nc2n(N3CCOCC3)c3cc(-c4csc([NH+]5CCOCC5)n4)c(-c4c[nH]c(=O)[nH]c4=O)cc3nc-2c(=O)[nH]1,0.669886262,FALSE,0,0
O=c1[nH]c(=O)n(Cl)cc1-c1cc(F)n([PH](=O)[O-])n1,0.718460146,FALSE,0,0
CC(C)(C)NCn1cnc2c(=O)[nH]c(COc3ccn[nH]3)nc21,0.773447071,FALSE,0,0
